filename,content,unit_type,char_count,word_count,start_pos,end_pos
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Fecha de actualización ##

Notas generales:
- Indica la fecha de la última recarga de datos. Habitualmente se realiza el domingo anterior a la fech de consulta de datos.",section,184,37,4582,4766
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Profesor ##

Atributos:
• Campus:
Permite clasificar los datos en función del campus en que se ubica el centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

>Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.

• Centro:
Permite clasificar los datos en función del centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato d profesor, si ésta es anterior al 30 de junio del curso seleccionado).

>Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.

• Ctg/Crp/Esc:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

• Departamento:
Permite clasificar los datos en función del departamento al que pertenecen los profesores encarga de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

• Doctor (S/N):
Permite clasificar a los profesores encargados de la impartición de la docencia en función de si figur como Doctor en las bases de datos de personal (S) o no (N) (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

• Localidad:
Permite clasificar a los profesores en función de la localidad en que se ubica el centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curs seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

>Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.

• País Nacionalidad:
Permite clasificar a los profesores en función de su país de nacionalidad legal.

• Permanente (S/N):
Permite clasificar a los profesores en función de si tienen vinculación permanente con la Universi de Zaragoza (S) o no (N). Según la disposición adicional décima de los Estatutos de la UZ, “son profesores con vinculac permanente a la Universidad los funcionarios de los cuerpos docentes universitarios y los profeso contratados con carácter indefinido"". Por tanto se consideran permanentes: • Funcionarios de los cuerpos docentes universitarios: catedráticos de universidad, profeso titulares de universidad, catedráticos de escuelas universitarias y profesores titulares escuelas universitarias. • Profesores contratados con carácter indefinido: los que tienen régimen jurídico ""labora contrato con modalidades ""indefinido fijo"" o ""indefinido no fijo"".

• Rango de edad:
Permite clasificar a los profesores en función de su edad a fecha 30 de junio del curso seleccionado

>Valores posibles: 21-30, 31-40, 41-50, 51-60, >60.

• Sexo:
Permite clasificar a los profesores en función de su sexo.

• Área:
Permite clasificar los datos en función del área de conocimiento a la que están adscritos los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",section,3737,710,4767,8504
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Responsabilidad ##

Notas generales:
- Permite clasificar los datos en función del tipo de responsabilidad asumida por el profesor que imparte la asignatura. Valores posibles: coordinar docencia, impartir docencia, dirigir.",section,238,41,8505,8743
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Tipo de docencia ##

Notas generales:
- Permite clasificar los datos en función del tipo de docencia impartida, de acuerdo con los siguiente valores posibles: clases magistrales, resolución de problemas y casos, trabajos, prácticas de laboratorio, prácticas especiales, prácticas externas curriculares, docencia tutorizada, etc.",section,343,60,8744,9087
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Titulación ##

Atributos:
• Estudio:
Permite clasificar los datos en función del estudio al que pertenece la asignatura. Observaciones:

>No es lo mismo “estudio” que “plan de estudios”.
>Bajo un mismo estudio pueden existir varios planes, bien porque se imparten en distintas localida
(ejemplos: ADE, Enfermería, Magisterio, Medicina, etc.) o bien porque se ha modificado el plan de estudios, pero el estudio sigue siendo el mismo (ejemplos: másteres regulados por el RD 56/2005 q se renuevan en virtud del RD 1393/2007).

• Plan de Estudios:
Permite clasificar los datos en función del plan de estudios (código y denominación) al que pertene la asignatura.

>Estudio: es adecuado si queremos agrupar los datos de los estudios que se imparten en varias
localidades (ejemplo: ADE, Enfermería, Magisterio, Medicina, etc.)

• Rama de Conocimiento:
Permite clasificar los datos en función de la Rama de Conocimiento (Artes y Humanidades, Ciencias Ciencias Sociales y Jurídicas, Ciencias de la Salud, Ingeniería y Arquitectura) a la que está asignado e estudio al que pertenece la asignatura.

• Tipo de estudio:
Permite identificar el tipo de estudio del plan al que pertenece la asignatura: grado, máster, licenciatura o equivalente, diplomatura o equivalente.

>Nota: figuran como “no informado” los datos correspondientes a asignaturas del tipo “ESPECIAL”.",section,1371,270,9088,10459
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Tramos ##

Atributos:
• Docencia Quinquenios:
Permite clasificar los datos en función del número de quinquenios o tramos de docencia que tienen reconocidos a efectos económicos los profesores encargados de la impartición de la docencia (a fec 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

• Gestión Trienios:
Permite clasificar los datos en función del número de trienios o tramos de gestión que tienen reconocidos a efectos económicos los profesores encargados de la impartición de la docencia (a fec 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).

• Investigación Sexenios Estatales:
Permite clasificar los datos en función del número de sexenios o tramos de investigación reconocid por la CNEAI a los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del cu seleccionado). Se incluyen tanto los cuerpos de funcionarios docentes universitarios como el personal contratado.

• Sexenios posibles:
Permite clasificar los datos en función del número de sexenios posibles calculados a los funcionario doctores encargados de la impartición de la docencia.

>Fórmula de cálculo: [año que se selecciona – (año de obtención del título de Doctor + 1)]/6
(redondeando al entero inferior)

>En aquellos casos que no está informada la fecha de obtención del título de Doctor, se establece
añadiendo a la fecha de nacimiento 32,97 años (es, a fecha noviembre de 2013, la media de edad d obtención del título de Doctor en la UZ de los empleados que sí tienen informada la fecha de obtención del título de Doctor).

>Al poderse solicitar sexenios con carácter retrospectivo (méritos de investigación realizados en
fechas anteriores a la obtención del título de doctor) existe la posibilidad de que el número de sexenios posibles sea inferior al número de sexenios conseguidos.",section,2092,387,10460,12552
info_cubo_docenciaPDI_v11.md,=== MEDIDAS ===,paragraph,15,3,0,15
info_cubo_docenciaPDI_v11.md,"** Número de asignaturas **
Número de asignaturas impartidas en centros propios de la Universidad de Zaragoza, correspondientes a planes de estudios oficiales de grado, máster y titulaciones anteriores al EEES.",paragraph,210,36,17,227
info_cubo_docenciaPDI_v11.md,">Se incluye además la docencia tutorizada correspondiente a las asignaturas “especiales”, que son
siguientes: docencia reconocida al profesorado por la dirección -dos cursos académicos antes- de tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolares o integradas).",paragraph,373,67,229,602
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas dejan de considerarse
como asignaturas especiales y pasan a gestionar su encargo como cualquier otra asignatura.",paragraph,191,33,604,795
info_cubo_docenciaPDI_v11.md,"** Número de profesores **
Número de profesores que imparten asignaturas relacionadas en la medida “número de asignatura",paragraph,120,21,797,917
info_cubo_docenciaPDI_v11.md,"** Horas de docencia **
Número de horas de docencia correspondientes a la impartición en centros propios de la UZ de asignaturas correspondientes a planes de estudios oficiales de grado, máster y titulaciones anterior al EEES.",paragraph,226,40,919,1145
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas se contabilizan dentro
esta medida.",paragraph,114,22,1147,1261
info_cubo_docenciaPDI_v11.md,"** Horas de asignaturas especiales **
Número de horas reconocidas al profesorado como asignaturas “especiales”, es decir: por la direcc -dos cursos académicos antes- de tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolar o integradas).",paragraph,345,67,1263,1608
info_cubo_docenciaPDI_v11.md,">Los trabajos fin de grado y máster y las prácticas se contabilizan dentro de esta medida hasta el
curso 2017/18.",paragraph,113,22,1610,1723
info_cubo_docenciaPDI_v11.md,=== DIMENSIONES ===,paragraph,19,3,1725,1744
info_cubo_docenciaPDI_v11.md,## DIMENSION: Asignatura ##,paragraph,27,7,1746,1773
info_cubo_docenciaPDI_v11.md,"Notas generales:
- Permite clasificar los datos en función de la asignatura (código y denominación).",paragraph,100,19,1775,1875
info_cubo_docenciaPDI_v11.md,"Atributos:
• Centro:
Permite clasificar los datos en función del centro en que se imparte el plan de estudios al que pertenece la asignatura.",paragraph,141,27,1877,2018
info_cubo_docenciaPDI_v11.md,">Nota: el centro del plan de estudios al que pertenece la asignatura no tiene por qué necesariamen
corresponderse con el centro del profesorado que imparte la asignatura.",paragraph,170,30,2020,2190
info_cubo_docenciaPDI_v11.md,"• Clase:
Permite clasificar los datos en función de la clase de asignatura, tal como viene identificada en el pl de estudios.",paragraph,125,25,2192,2317
info_cubo_docenciaPDI_v11.md,">Valores posibles: formación básica, obligatoria, optativa, libre elección, troncal, prácticas externas
complementos de formación, actividades académicas complementarias, ESPECIAL. Observaciones sobre el valor “ESPECIAL”:",paragraph,221,36,2319,2540
info_cubo_docenciaPDI_v11.md,">Comprende la docencia reconocida al profesorado por la dirección -dos cursos académicos antes-
tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolares o integradas).",paragraph,274,50,2542,2816
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas dejan de considerarse
como asignaturas especiales y pasan a gestionar su encargo como cualquier otra asignatura.",paragraph,191,33,2818,3009
info_cubo_docenciaPDI_v11.md,"• Origen Vínculo (S/N):
Permite clasificar las asignaturas en función de si la docencia se imparte en un grupo de matrícula d otra asignatura (S) o no (N).",paragraph,155,36,3011,3166
info_cubo_docenciaPDI_v11.md,">La primera de las asignaturas en esta situación sería la asignatura origen de vínculo (en la que no
encargo docente) y la segunda sería la de destino, que es sobre la que recae el encargo.",paragraph,189,40,3168,3357
info_cubo_docenciaPDI_v11.md,"• Tipo de tratamiento:
Permite clasificar las asignaturas en función de la tipología de docencia.",paragraph,97,17,3359,3456
info_cubo_docenciaPDI_v11.md,">Valores posibles: normal, prácticas, TFG y TFM (desde 2018/19), asignaturas departamentales,
asignaturas sin docencia (a extinguir).",paragraph,133,27,3458,3591
info_cubo_docenciaPDI_v11.md,## DIMENSION: CURSO ACADÉMICO ##,paragraph,32,8,3593,3625
info_cubo_docenciaPDI_v11.md,"Notas generales:
- Identifica los diferentes cursos académicos (por ejemplo 2021/22).",paragraph,85,15,3627,3712
info_cubo_docenciaPDI_v11.md,>Nota: el primer curso académico del que constan datos es el 2005/06.,paragraph,69,15,3714,3783
info_cubo_docenciaPDI_v11.md,## DIMENSION: Contrato ##,paragraph,25,7,3785,3810
info_cubo_docenciaPDI_v11.md,"Atributos:
• Asociado Sanitario (S/N):
Permite distinguir los datos en función de si la impartición de la docencia corresponde a asociados ciencias de la salud (S) o a otro tipo de profesorado (N).",paragraph,197,42,3812,4009
info_cubo_docenciaPDI_v11.md,"• Dedicación:
Permite distinguir los datos en función del tipo de dedicación que tiene el profesorado encargado d la impartición de la docencia, y de las horas incluidas en esa dedicación.",paragraph,188,34,4011,4199
info_cubo_docenciaPDI_v11.md,">Valores posibles: tiempo completo, tiempo parcial, tiempo parcial 6 horas, tiempo parcial 4 horas,
tiempo parcial 3 horas, conjunta completa (es la dedicación de algunos profesores vinculados a instituciones sanitarias, distintos de los asociados de ciencias de la salud), conjunta parcial (es la dedicación de los asociados de ciencias de la salud), colaborador extraordinario.",paragraph,379,69,4201,4580
info_cubo_docenciaPDI_v11.md,## DIMENSION: Fecha de actualización ##,paragraph,39,9,4582,4621
info_cubo_docenciaPDI_v11.md,"Notas generales:
- Indica la fecha de la última recarga de datos. Habitualmente se realiza el domingo anterior a la fech de consulta de datos.",paragraph,142,28,4623,4765
info_cubo_docenciaPDI_v11.md,## DIMENSION: Profesor ##,paragraph,25,7,4767,4792
info_cubo_docenciaPDI_v11.md,"Atributos:
• Campus:
Permite clasificar los datos en función del campus en que se ubica el centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,320,63,4794,5114
info_cubo_docenciaPDI_v11.md,">Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.",paragraph,138,25,5116,5254
info_cubo_docenciaPDI_v11.md,"• Centro:
Permite clasificar los datos en función del centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato d profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,283,56,5256,5539
info_cubo_docenciaPDI_v11.md,">Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.",paragraph,138,25,5541,5679
info_cubo_docenciaPDI_v11.md,"• Ctg/Crp/Esc:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,309,57,5681,5990
info_cubo_docenciaPDI_v11.md,"• Departamento:
Permite clasificar los datos en función del departamento al que pertenecen los profesores encarga de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,294,56,5992,6286
info_cubo_docenciaPDI_v11.md,"• Doctor (S/N):
Permite clasificar a los profesores encargados de la impartición de la docencia en función de si figur como Doctor en las bases de datos de personal (S) o no (N) (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,325,73,6288,6613
info_cubo_docenciaPDI_v11.md,"• Localidad:
Permite clasificar a los profesores en función de la localidad en que se ubica el centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curs seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,325,64,6615,6940
info_cubo_docenciaPDI_v11.md,">Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.",paragraph,138,25,6942,7080
info_cubo_docenciaPDI_v11.md,"• País Nacionalidad:
Permite clasificar a los profesores en función de su país de nacionalidad legal.",paragraph,101,18,7082,7183
info_cubo_docenciaPDI_v11.md,"• Permanente (S/N):
Permite clasificar a los profesores en función de si tienen vinculación permanente con la Universi de Zaragoza (S) o no (N). Según la disposición adicional décima de los Estatutos de la UZ, “son profesores con vinculac permanente a la Universidad los funcionarios de los cuerpos docentes universitarios y los profeso contratados con carácter indefinido"". Por tanto se consideran permanentes: • Funcionarios de los cuerpos docentes universitarios: catedráticos de universidad, profeso titulares de universidad, catedráticos de escuelas universitarias y profesores titulares escuelas universitarias. • Profesores contratados con carácter indefinido: los que tienen régimen jurídico ""labora contrato con modalidades ""indefinido fijo"" o ""indefinido no fijo"".",paragraph,774,130,7185,7959
info_cubo_docenciaPDI_v11.md,"• Rango de edad:
Permite clasificar a los profesores en función de su edad a fecha 30 de junio del curso seleccionado",paragraph,117,23,7961,8078
info_cubo_docenciaPDI_v11.md,">Valores posibles: 21-30, 31-40, 41-50, 51-60, >60.",paragraph,51,15,8080,8131
info_cubo_docenciaPDI_v11.md,"• Sexo:
Permite clasificar a los profesores en función de su sexo.",paragraph,66,14,8133,8199
info_cubo_docenciaPDI_v11.md,"• Área:
Permite clasificar los datos en función del área de conocimiento a la que están adscritos los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,302,59,8201,8503
info_cubo_docenciaPDI_v11.md,## DIMENSION: Responsabilidad ##,paragraph,32,7,8505,8537
info_cubo_docenciaPDI_v11.md,"Notas generales:
- Permite clasificar los datos en función del tipo de responsabilidad asumida por el profesor que imparte la asignatura. Valores posibles: coordinar docencia, impartir docencia, dirigir.",paragraph,203,34,8539,8742
info_cubo_docenciaPDI_v11.md,## DIMENSION: Tipo de docencia ##,paragraph,33,9,8744,8777
info_cubo_docenciaPDI_v11.md,"Notas generales:
- Permite clasificar los datos en función del tipo de docencia impartida, de acuerdo con los siguiente valores posibles: clases magistrales, resolución de problemas y casos, trabajos, prácticas de laboratorio, prácticas especiales, prácticas externas curriculares, docencia tutorizada, etc.",paragraph,307,51,8779,9086
info_cubo_docenciaPDI_v11.md,## DIMENSION: Titulación ##,paragraph,27,7,9088,9115
info_cubo_docenciaPDI_v11.md,"Atributos:
• Estudio:
Permite clasificar los datos en función del estudio al que pertenece la asignatura. Observaciones:",paragraph,120,21,9117,9237
info_cubo_docenciaPDI_v11.md,">No es lo mismo “estudio” que “plan de estudios”.
>Bajo un mismo estudio pueden existir varios planes, bien porque se imparten en distintas localida
(ejemplos: ADE, Enfermería, Magisterio, Medicina, etc.) o bien porque se ha modificado el plan de estudios, pero el estudio sigue siendo el mismo (ejemplos: másteres regulados por el RD 56/2005 q se renuevan en virtud del RD 1393/2007).",paragraph,385,83,9239,9624
info_cubo_docenciaPDI_v11.md,"• Plan de Estudios:
Permite clasificar los datos en función del plan de estudios (código y denominación) al que pertene la asignatura.",paragraph,134,26,9626,9760
info_cubo_docenciaPDI_v11.md,">Estudio: es adecuado si queremos agrupar los datos de los estudios que se imparten en varias
localidades (ejemplo: ADE, Enfermería, Magisterio, Medicina, etc.)",paragraph,160,33,9762,9922
info_cubo_docenciaPDI_v11.md,"• Rama de Conocimiento:
Permite clasificar los datos en función de la Rama de Conocimiento (Artes y Humanidades, Ciencias Ciencias Sociales y Jurídicas, Ciencias de la Salud, Ingeniería y Arquitectura) a la que está asignado e estudio al que pertenece la asignatura.",paragraph,266,49,9924,10190
info_cubo_docenciaPDI_v11.md,"• Tipo de estudio:
Permite identificar el tipo de estudio del plan al que pertenece la asignatura: grado, máster, licenciatura o equivalente, diplomatura o equivalente.",paragraph,168,31,10192,10360
info_cubo_docenciaPDI_v11.md,>Nota: figuran como “no informado” los datos correspondientes a asignaturas del tipo “ESPECIAL”.,paragraph,96,20,10362,10458
info_cubo_docenciaPDI_v11.md,## DIMENSION: Tramos ##,paragraph,23,7,10460,10483
info_cubo_docenciaPDI_v11.md,"Atributos:
• Docencia Quinquenios:
Permite clasificar los datos en función del número de quinquenios o tramos de docencia que tienen reconocidos a efectos económicos los profesores encargados de la impartición de la docencia (a fec 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,370,68,10485,10855
info_cubo_docenciaPDI_v11.md,"• Gestión Trienios:
Permite clasificar los datos en función del número de trienios o tramos de gestión que tienen reconocidos a efectos económicos los profesores encargados de la impartición de la docencia (a fec 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",paragraph,351,66,10857,11208
info_cubo_docenciaPDI_v11.md,"• Investigación Sexenios Estatales:
Permite clasificar los datos en función del número de sexenios o tramos de investigación reconocid por la CNEAI a los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del cu seleccionado). Se incluyen tanto los cuerpos de funcionarios docentes universitarios como el personal contratado.",paragraph,452,80,11210,11662
info_cubo_docenciaPDI_v11.md,"• Sexenios posibles:
Permite clasificar los datos en función del número de sexenios posibles calculados a los funcionario doctores encargados de la impartición de la docencia.",paragraph,175,28,11664,11839
info_cubo_docenciaPDI_v11.md,">Fórmula de cálculo: [año que se selecciona – (año de obtención del título de Doctor + 1)]/6
(redondeando al entero inferior)",paragraph,125,30,11841,11966
info_cubo_docenciaPDI_v11.md,">En aquellos casos que no está informada la fecha de obtención del título de Doctor, se establece
añadiendo a la fecha de nacimiento 32,97 años (es, a fecha noviembre de 2013, la media de edad d obtención del título de Doctor en la UZ de los empleados que sí tienen informada la fecha de obtención del título de Doctor).",paragraph,320,66,11968,12288
info_cubo_docenciaPDI_v11.md,">Al poderse solicitar sexenios con carácter retrospectivo (méritos de investigación realizados en
fechas anteriores a la obtención del título de doctor) existe la posibilidad de que el número de sexenios posibles sea inferior al número de sexenios conseguidos.",paragraph,260,42,12290,12550
info_cubo_docenciaPDI_v11.md,"=== MEDIDAS ===

** Número de asignaturas **
Número de asignaturas impartidas en centros propios de la Universidad de Zaragoza, correspondientes a planes de estudios oficiales de grado, máster y titulaciones anteriores al EEES.",sentence,227,39,0,227
info_cubo_docenciaPDI_v11.md,">Se incluye además la docencia tutorizada correspondiente a las asignaturas “especiales”, que son
siguientes: docencia reconocida al profesorado por la dirección -dos cursos académicos antes- de tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolares o integradas).",sentence,373,67,227,600
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas dejan de considerarse
como asignaturas especiales y pasan a gestionar su encargo como cualquier otra asignatura.",sentence,191,33,602,793
info_cubo_docenciaPDI_v11.md,"** Número de profesores **
Número de profesores que imparten asignaturas relacionadas en la medida “número de asignatura

** Horas de docencia **
Número de horas de docencia correspondientes a la impartición en centros propios de la UZ de asignaturas correspondientes a planes de estudios oficiales de grado, máster y titulaciones anterior al EEES.",sentence,348,61,795,1143
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas se contabilizan dentro
esta medida.",sentence,114,22,1145,1259
info_cubo_docenciaPDI_v11.md,"** Horas de asignaturas especiales **
Número de horas reconocidas al profesorado como asignaturas “especiales”, es decir: por la direcc -dos cursos académicos antes- de tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolar o integradas).",sentence,345,67,1261,1606
info_cubo_docenciaPDI_v11.md,">Los trabajos fin de grado y máster y las prácticas se contabilizan dentro de esta medida hasta el
curso 2017/18.",sentence,113,22,1608,1721
info_cubo_docenciaPDI_v11.md,"=== DIMENSIONES ===

## DIMENSION: Asignatura ##

Notas generales:
- Permite clasificar los datos en función de la asignatura (código y denominación).",sentence,150,29,1723,1873
info_cubo_docenciaPDI_v11.md,"Atributos:
• Centro:
Permite clasificar los datos en función del centro en que se imparte el plan de estudios al que pertenece la asignatura.",sentence,141,27,1875,2016
info_cubo_docenciaPDI_v11.md,">Nota: el centro del plan de estudios al que pertenece la asignatura no tiene por qué necesariamen
corresponderse con el centro del profesorado que imparte la asignatura.",sentence,170,30,2018,2188
info_cubo_docenciaPDI_v11.md,"• Clase:
Permite clasificar los datos en función de la clase de asignatura, tal como viene identificada en el pl de estudios.",sentence,125,25,2190,2315
info_cubo_docenciaPDI_v11.md,">Valores posibles: formación básica, obligatoria, optativa, libre elección, troncal, prácticas externas
complementos de formación, actividades académicas complementarias, ESPECIAL.",sentence,180,28,2317,2497
info_cubo_docenciaPDI_v11.md,"Observaciones sobre el valor “ESPECIAL”:

>Comprende la docencia reconocida al profesorado por la dirección -dos cursos académicos antes-
tesis, de trabajos fin de grado, de trabajos fin de máster, de proyectos fin de carrera, de trabajos académicamente dirigidos y de prácticas (de empresa, escolares o integradas).",sentence,316,58,2499,2815
info_cubo_docenciaPDI_v11.md,">A partir del curso 2018/19 los trabajos fin de grado y máster y las prácticas dejan de considerarse
como asignaturas especiales y pasan a gestionar su encargo como cualquier otra asignatura.",sentence,191,33,2816,3007
info_cubo_docenciaPDI_v11.md,"• Origen Vínculo (S/N):
Permite clasificar las asignaturas en función de si la docencia se imparte en un grupo de matrícula d otra asignatura (S) o no (N).",sentence,155,36,3009,3164
info_cubo_docenciaPDI_v11.md,">La primera de las asignaturas en esta situación sería la asignatura origen de vínculo (en la que no
encargo docente) y la segunda sería la de destino, que es sobre la que recae el encargo.",sentence,189,40,3166,3355
info_cubo_docenciaPDI_v11.md,"• Tipo de tratamiento:
Permite clasificar las asignaturas en función de la tipología de docencia.",sentence,97,17,3357,3454
info_cubo_docenciaPDI_v11.md,">Valores posibles: normal, prácticas, TFG y TFM (desde 2018/19), asignaturas departamentales,
asignaturas sin docencia (a extinguir).",sentence,133,27,3456,3589
info_cubo_docenciaPDI_v11.md,"## DIMENSION: CURSO ACADÉMICO ##

Notas generales:
- Identifica los diferentes cursos académicos (por ejemplo 2021/22).",sentence,119,23,3591,3710
info_cubo_docenciaPDI_v11.md,>Nota: el primer curso académico del que constan datos es el 2005/06.,sentence,69,15,3712,3781
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Contrato ##

Atributos:
• Asociado Sanitario (S/N):
Permite distinguir los datos en función de si la impartición de la docencia corresponde a asociados ciencias de la salud (S) o a otro tipo de profesorado (N).",sentence,224,49,3783,4007
info_cubo_docenciaPDI_v11.md,"• Dedicación:
Permite distinguir los datos en función del tipo de dedicación que tiene el profesorado encargado d la impartición de la docencia, y de las horas incluidas en esa dedicación.",sentence,188,34,4009,4197
info_cubo_docenciaPDI_v11.md,">Valores posibles: tiempo completo, tiempo parcial, tiempo parcial 6 horas, tiempo parcial 4 horas,
tiempo parcial 3 horas, conjunta completa (es la dedicación de algunos profesores vinculados a instituciones sanitarias, distintos de los asociados de ciencias de la salud), conjunta parcial (es la dedicación de los asociados de ciencias de la salud), colaborador extraordinario.",sentence,379,69,4199,4578
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Fecha de actualización ##

Notas generales:
- Indica la fecha de la última recarga de datos.",sentence,106,23,4580,4686
info_cubo_docenciaPDI_v11.md,Habitualmente se realiza el domingo anterior a la fech de consulta de datos.,sentence,76,14,4688,4764
info_cubo_docenciaPDI_v11.md,"## DIMENSION: Profesor ##

Atributos:
• Campus:
Permite clasificar los datos en función del campus en que se ubica el centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",sentence,347,70,4765,5112
info_cubo_docenciaPDI_v11.md,">Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.",sentence,138,25,5114,5252
info_cubo_docenciaPDI_v11.md,"• Centro:
Permite clasificar los datos en función del centro al que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, o a la fecha fin de contrato d profesor, si ésta es anterior al 30 de junio del curso seleccionado).",sentence,283,56,5254,5537
info_cubo_docenciaPDI_v11.md,">Nota: el centro del profesorado no tiene por qué coincidir necesariamente con el centro del plan
estudios al que pertenece la asignatura.",sentence,138,25,5539,5677
info_cubo_docenciaPDI_v11.md,"• Ctg/Crp/Esc:
Permite clasificar los datos en función de la categoría/cuerpo/escala a la que pertenecen los profesores encargados de la impartición de la docencia (a fecha 30 de junio del curso seleccionado, a la fecha fin de contrato del profesor, si ésta es anterior al 30 de junio del curso seleccionado).",sentence,309,57,5679,5988
